msp_name_corrected	itol	ref_MSP	msp_id	catalogue	size	completeness	cultured	oxygen	opp_path	MSP_class	gtdb_r220_classification	superkingdom	phylum	class	order	family	genus	species	msp
msp_1633_hs	y	gut	msp_1633	gut	543	65.55	FALSE	0	NA	rare	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__UMGS2070;s__UMGS2070 sp905203455	Bacteria	Bacillota_A	Clostridia	Christensenellales	Christensenellales UBA1242	Christensenellales UBA1242 UMGS2070	Christensenellales UBA1242 UMGS2070 sp905203455	msp_1633
msp_1634_hs	y	gut	msp_1634	gut	1160	51.16	TRUE	0	NA	gut	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia;s__Slackia piriformis	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Slackia	Slackia piriformis	msp_1634
msp_1635_hs	NA	gut	msp_1635	gut	588	NA	FALSE	NA	NA	ND	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	msp_1635
msp_1636_hs	y	gut	msp_1636	gut	1902	92.73	FALSE	0	NA	rare	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900554545	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900554545	msp_1636
msp_1637_hs	y	gut	msp_1637	gut	2375	100	FALSE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter sp900543305	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Acutalibacter	Acutalibacter sp900543305	msp_1637
msp_1638_hs	NA	gut	msp_1638	gut	730	7.19	FALSE	NA	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp934597345	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Vescimonas	Vescimonas sp934597345	msp_1638
msp_1639_hs	y	gut	msp_1639	gut	1951	84.73	FALSE	0	NA	gut	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio faecigallinarum	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio faecigallinarum	msp_1639
msp_1640_hs	y	gut	msp_1640	gut	1299	47.16	FALSE	NA	NA	rare	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Coprenecus;s__Coprenecus sp000432775	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidales UBA932	Coprenecus	Coprenecus sp000432775	msp_1640
msp_1641_hs	y	gut	msp_1641	gut	665	27.98	TRUE	0	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hominiventricola;s__Hominiventricola filiformis	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Hominiventricola	Hominiventricola filiformis	msp_1641
msp_1643c_hs	NA	gut	msp_1643c	gut	421	4.8	TRUE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A difficilis	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A difficilis	msp_1643c
msp_1644_hs	y	gut	msp_1644	gut	1301	53.56	FALSE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1484;s__UMGS1484 sp902388225	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Acutalibacteraceae UMGS1484	Acutalibacteraceae UMGS1484 sp902388225	msp_1644
msp_1646_hs	NA	gut	msp_1646	gut	756	11.19	FALSE	NA	NA	rare	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-977;g__UBA11549;s__UBA11549 sp021639925	Bacteria	Pseudomonadota	Alphaproteobacteria	Alphaproteobacteria RF32	Alphaproteobacteria RF32 CAG-977	Alphaproteobacteria RF32 CAG-977 UBA11549	Alphaproteobacteria RF32 CAG-977 UBA11549 sp021639925	msp_1646
msp_1647_hs	y	gut	msp_1647	gut	633	30.38	TRUE	0	NA	gut	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;s__Faecalibacillus sp003480255	Bacteria	Bacillota_I	Bacilli_A	Erysipelotrichales	Coprobacillaceae	Faecalibacillus	Faecalibacillus sp003480255	msp_1647
msp_1648_hs	y	gut	msp_1648	gut	1208	88.73	TRUE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A senegalensis	Bacteria	Bacillota_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus_A	Peptoniphilus_A senegalensis	msp_1648
msp_1649_hs	NA	gut	msp_1649	gut	416	15.99	FALSE	NA	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Bianqueaceae;g__Faecimorpha;s__Faecimorpha stercoravium	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Bianqueaceae	Faecimorpha	Faecimorpha stercoravium	msp_1649
msp_1650_hs	NA	gut	msp_1650	gut	427	NA	FALSE	NA	NA	gss	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	msp_1650
msp_1652_hs	y	gut	msp_1652	gut	1614	34.37	FALSE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas sp958435885	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Intestinimonas	Intestinimonas sp958435885	msp_1652
msp_1653_hs	NA	gut	msp_1653	gut	447	NA	FALSE	NA	NA	gut	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	msp_1653
msp_1654_hs	y	gut	msp_1654	gut	605	19.98	FALSE	NA	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__SFTH01;s__SFTH01 sp934670175	Bacteria	Bacillota_A	Clostridia	Christensenellales	Aristaeellaceae	Aristaeellaceae SFTH01	Aristaeellaceae SFTH01 sp934670175	msp_1654
msp_1655c_hs	y	gut	msp_1655c	gut	414	10.39	TRUE	0	NA	gut	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp900243745	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio sp900243745	msp_1655c
msp_1656_hs	y	gut	msp_1656	gut	1467	38.37	TRUE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9414;s__UBA9414 sp003458885	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UBA9414	Lachnospiraceae UBA9414 sp003458885	msp_1656
msp_1657_hs	y	gut	msp_1657	gut	600	21.58	FALSE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__	Bacteria	Bacillota_A	Clostridia	Clostridia TANB77	Clostridia TANB77 CAG-508	Clostridia TANB77 CAG-508 CAG-269	Clostridia TANB77 CAG-508 CAG-269 sp. bacterium	msp_1657
msp_1659c_hs	y	gut	msp_1659c	gut	414	16.79	FALSE	NA	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__HGM11327;f__HGM11327;g__SIG351;s__SIG351 sp945918795	Bacteria	Bacillota_A	Clostridia	Clostridia HGM11327	Clostridia HGM11327	Clostridia HGM11327 SIG351	Clostridia HGM11327 SIG351 sp945918795	msp_1659c
msp_1660_hs	NA	gut	msp_1660	gut	408	NA	FALSE	NA	NA	ND	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	msp_1660
msp_1661_hs	y	gut	msp_1661	gut	1020	55.16	FALSE	NA	NA	gut	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Acholeplasmatales;f__Anaeroplasmataceae;g__CAG-307;s__CAG-307 sp900547045	Bacteria	Bacillota_I	Bacilli_A	Acholeplasmatales	Anaeroplasmataceae	Anaeroplasmataceae CAG-307	Anaeroplasmataceae CAG-307 sp900547045	msp_1661
msp_1662_hs	y	gut	msp_1662	gut	1706	68.75	FALSE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__Eubacterium_G sp900550135	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_G	Eubacterium_G sp900550135	msp_1662
msp_1663_hs	y	gut	msp_1663	gut	527	69.54	FALSE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__UMGS687;s__UMGS687 sp900551705	Bacteria	Bacillota_A	Clostridia	Christensenellales	Christensenellales UBA1242	Christensenellales UBA1242 UMGS687	Christensenellales UBA1242 UMGS687 sp900551705	msp_1663
msp_1664_hs	y	gut	msp_1664	gut	355	18.39	FALSE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS1668;s__UMGS1668 sp900553955	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcaceae UMGS1668	Ruminococcaceae UMGS1668 sp900553955	msp_1664
msp_1665_hs	NA	gut	msp_1665	gut	561	19.18	FALSE	NA	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900550615	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Vescimonas	Vescimonas sp900550615	msp_1665
msp_1667_hs	y	gut	msp_1667	gut	926	34.37	FALSE	NA	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1750;g__CALWRM01;s__CALWRM01 sp944383925	Bacteria	Bacillota_A	Clostridia	Christensenellales	Christensenellales UBA1750	Christensenellales UBA1750 CALWRM01	Christensenellales UBA1750 CALWRM01 sp944383925	msp_1667
msp_1668_hs	y	gut	msp_1668	gut	413	31.97	FALSE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG14215;s__RUG14215 sp934729465	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Acutalibacteraceae RUG14215	Acutalibacteraceae RUG14215 sp934729465	msp_1668
msp_1669_hs	y	gut	msp_1669	gut	343	10.39	FALSE	NA	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__QAMX01;g__QAMX01;s__QAMX01 sp004555605	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospirales QAMX01	Oscillospirales QAMX01	Oscillospirales QAMX01 sp004555605	msp_1669
msp_1670_hs	y	gut	msp_1670	gut	1180	71.94	FALSE	NA	NA	rare	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-631;g__Caccosoma;s__Caccosoma sp905197115	Bacteria	Bacillota_I	Bacilli_A	Bacilli_A RFN20	Bacilli_A RFN20 CAG-631	Caccosoma	Caccosoma sp905197115	msp_1670
msp_1671c_hs	NA	gut	msp_1671c	gut	384	4.8	TRUE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter timonensis	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Acutalibacter	Acutalibacter timonensis	msp_1671c
msp_1672_hs	y	gut	msp_1672	gut	462	7.19	FALSE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Avimonas;s__Avimonas sp900551425	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Avimonas	Avimonas sp900551425	msp_1672
msp_1673_hs	y	gut	msp_1673	gut	675	20.78	FALSE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas;s__Copromonas faecavium	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Copromonas	Copromonas faecavium	msp_1673
msp_1674_hs	y	gut	msp_1674	gut	977	53.56	TRUE	NA	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Pseudobutyricicoccus;s__Pseudobutyricicoccus sp003477405	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Butyricicoccaceae	Pseudobutyricicoccus	Pseudobutyricicoccus sp003477405	msp_1674
msp_1675_hs	y	gut	msp_1675	gut	704	35.97	FALSE	0	NA	rare	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__CAG-492 sp900557195	Bacteria	Bacillota_A	Clostridia	Clostridia TANB77	Clostridia TANB77 CAG-508	Clostridia TANB77 CAG-508 CAG-492	Clostridia TANB77 CAG-508 CAG-492 sp900557195	msp_1675
msp_1676_hs	y	gut	msp_1676	gut	809	42.37	FALSE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__Scatosoma sp900767195	Bacteria	Bacillota_A	Clostridia	Christensenellales	Borkfalkiaceae	Scatosoma	Scatosoma sp900767195	msp_1676
msp_1677_hs	y	gut	msp_1677	gut	2235	43.96	TRUE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium cuniculi	Bacteria	Bacillota_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium cuniculi	msp_1677
msp_1678_hs	NA	gut	msp_1678	gut	383	NA	FALSE	NA	NA	gut	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	msp_1678
msp_1679_hs	y	gut	msp_1679	gut	1112	44.76	TRUE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Cellulosilyticaceae;g__Zhenhengia;s__Zhenhengia yiwuensis	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Cellulosilyticaceae	Zhenhengia	Zhenhengia yiwuensis	msp_1679
msp_1680_hs	NA	gut	msp_1680	gut	505	15.19	FALSE	NA	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__QALR01;s__QALR01 sp944381075	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospirales CAG-272	Oscillospirales CAG-272 QALR01	Oscillospirales CAG-272 QALR01 sp944381075	msp_1680
msp_1682c_hs	y	gut	msp_1682c	gut	396	11.19	TRUE	0	1	ND	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Clostridioides;s__Clostridioides difficile	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile	msp_1682c
msp_1683_hs	y	gut	msp_1683	gut	1290	43.96	FALSE	NA	NA	gut	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-631;g__CAKPXW01;s__CAKPXW01 sp934201705	Bacteria	Bacillota_I	Bacilli_A	Bacilli_A RFN20	Bacilli_A RFN20 CAG-631	Bacilli_A RFN20 CAG-631 CAKPXW01	Bacilli_A RFN20 CAG-631 CAKPXW01 sp934201705	msp_1683
msp_1684_hs	NA	gut	msp_1684	gut	765	11.19	TRUE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Muricomes;s__Muricomes contortus_B	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Muricomes	Muricomes contortus_B	msp_1684
msp_1686_hs	y	gut	msp_1686	gut	421	34.37	FALSE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__UBA1234;g__UBA1234;s__UBA1234 sp959598745	Bacteria	Bacillota_A	Clostridia	Clostridia TANB77	Clostridia TANB77 UBA1234	Clostridia TANB77 UBA1234	Clostridia TANB77 UBA1234 sp959598745	msp_1686
msp_1687_hs	NA	gut	msp_1687	gut	353	6.39	FALSE	0	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Gallimonas;s__Gallimonas intestinalis	Bacteria	Bacillota_A	Clostridia	Christensenellales	Borkfalkiaceae	Gallimonas	Gallimonas intestinalis	msp_1687
msp_1688_hs	NA	gut	msp_1688	gut	344	11.99	FALSE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hominisplanchenecus;s__Hominisplanchenecus sp905214675	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Hominisplanchenecus	Hominisplanchenecus sp905214675	msp_1688
msp_1689_hs	y	gut	msp_1689	gut	553	24.78	FALSE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__QAKD01;s__QAKD01 sp944386585	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Anaerovoracaceae QAKD01	Anaerovoracaceae QAKD01 sp944386585	msp_1689
msp_1690_hs	y	gut	msp_1690	gut	1229	35.97	FALSE	NA	NA	ND	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__CAG-312;g__Merdousia;s__Merdousia sp900760055	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutales CAG-312	Merdousia	Merdousia sp900760055	msp_1690
msp_1691_hs	NA	gut	msp_1691	gut	1236	31.97	FALSE	0	NA	rare	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__CAG-266;s__CAG-266 sp900554395	Bacteria	Bacillota_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcaceae CAG-266	Acidaminococcaceae CAG-266 sp900554395	msp_1691
msp_1692_hs	y	gut	msp_1692	gut	1953	82.33	FALSE	NA	NA	gut	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp900759895	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae UBA7173	Muribaculaceae UBA7173 sp900759895	msp_1692
msp_1693_hs	y	gut	msp_1693	gut	384	16.79	FALSE	NA	NA	gut	d__Bacteria;p__Bacillota_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__UMGS1590;s__UMGS1590 sp937976375	Bacteria	Bacillota_B	Peptococcia	Peptococcales	Peptococcaceae	Peptococcaceae UMGS1590	Peptococcaceae UMGS1590 sp937976375	msp_1693
msp_1695_hs	y	gut	msp_1695	gut	1338	95.12	FALSE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp904378095	Bacteria	Bacillota_A	Clostridia	Clostridia TANB77	Clostridia TANB77 CAG-508	Clostridia TANB77 CAG-508 CAG-273	Clostridia TANB77 CAG-508 CAG-273 sp904378095	msp_1695
msp_1696c_hs	NA	gut	msp_1696c	gut	279	5.6	TRUE	0	NA	gut	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio desulfuricans_E	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio desulfuricans_E	msp_1696c
msp_1697_hs	y	gut	msp_1697	gut	706	13.59	TRUE	1	1	ND	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_A;s__Enterococcus_A avium	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_A	Enterococcus_A avium	msp_1697
msp_1698_hs	y	gut	msp_1698	gut	343	15.19	TRUE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A sp002160755	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium_A	Lachnoclostridium_A sp002160755	msp_1698
msp_1699_hs	y	gut	msp_1699	gut	920	33.57	FALSE	NA	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp934591725	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Limivicinus	Limivicinus sp934591725	msp_1699
msp_1700_hs	y	gut	msp_1700	gut	2485	25.58	TRUE	0	NA	gut	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ sp003481775	Bacteria	Bacillota_I	Bacilli_A	Erysipelotrichales	Erysipelotrichaceae	Clostridium_AQ	Clostridium_AQ sp003481775	msp_1700
msp_1701c_hs	y	gut	msp_1701c	gut	340	20.78	TRUE	0	NA	rare	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Thermophilibacter;s__Thermophilibacter mediterraneus	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Thermophilibacter	Thermophilibacter mediterraneus	msp_1701c
msp_1702_hs	y	oral	msp_1702	gut & oral	7591	92.73	TRUE	1	1	oss	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus australis	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus australis	msp_1702
msp_1703_hs	NA	gut	msp_1703	gut	374	1.6	FALSE	0	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter sp900755895	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Acutalibacter	Acutalibacter sp900755895	msp_1703
msp_1704c_hs	NA	gut	msp_1704c	gut	335	14.39	TRUE	1	NA	rare	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_C;s__Enterococcus_C asini	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_C	Enterococcus_C asini	msp_1704c
msp_1705_hs	y	gut	msp_1705	gut	428	16.79	FALSE	NA	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__UBA644;g__UBA644;s__UBA644 sp014872655	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospirales UBA644	Oscillospirales UBA644	Oscillospirales UBA644 sp014872655	msp_1705
msp_1706_hs	y	gut	msp_1706	gut	335	23.18	TRUE	0	NA	rare	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella massiliensis	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Sutterella	Sutterella massiliensis	msp_1706
msp_1707_hs	NA	gut	msp_1707	gut	361	15.99	FALSE	NA	NA	rare	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp900752285	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Faecousia	Faecousia sp900752285	msp_1707
msp_1708_hs	NA	gut	msp_1708	gut	317	5.6	FALSE	NA	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Bianqueaceae;g__Faecimorpha;s__Faecimorpha sp902493345	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Bianqueaceae	Faecimorpha	Faecimorpha sp902493345	msp_1708
msp_1709_hs	y	gut	msp_1709	gut	397	21.58	FALSE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Gallimonas;s__Gallimonas faecium	Bacteria	Bacillota_A	Clostridia	Christensenellales	Borkfalkiaceae	Gallimonas	Gallimonas faecium	msp_1709
msp_1710_hs	y	gut	msp_1710	gut	1103	31.97	FALSE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__;g__;s__	Bacteria	Bacillota_A	Clostridia	Clostridiales	unclassified Clostridiales	unclassified Clostridiales	unclassified Clostridiales	msp_1710
msp_1711_hs	NA	gut	msp_1711	gut	1037	32.77	FALSE	0	NA	rare	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__Eubacterium_I sp902475415	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_I	Eubacterium_I sp902475415	msp_1711
msp_1712_hs	y	gut	msp_1712	gut	1437	87.93	FALSE	NA	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__UMGS1820;s__UMGS1820 sp900555375	Bacteria	Bacillota_A	Clostridia	Monoglobales	Monoglobaceae	Monoglobaceae UMGS1820	Monoglobaceae UMGS1820 sp900555375	msp_1712
msp_1713_hs	y	gut	msp_1713	gut	328	15.99	FALSE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Metalachnospira;s__Metalachnospira sp019423725	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Anaerotignaceae	Metalachnospira	Metalachnospira sp019423725	msp_1713
msp_1714_hs	NA	gut	msp_1714	gut	296	4	TRUE	0	1	gut	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus;s__Cloacibacillus evryensis	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Cloacibacillus evryensis	msp_1714
msp_1715_hs	NA	gut	msp_1715	gut	262	4	FALSE	0	NA	gss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger variabilis_B	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger variabilis_B	msp_1715
msp_1716_hs	y	gut	msp_1716	gut	2107	56.75	FALSE	0	NA	gut	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp900549895	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter sp900549895	msp_1716
